Sum of Quantity,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BLACK,990.M,0135729108579,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,0.0,,0,2
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BLACK,990.L,0135729108580,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,1
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BLACK,990.XL,0135729108577,199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0,3
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BLACK,990.2XL,0135729108582,199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,1.0,0,5
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BLACK,990.3XL,0135729108581,199,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0,3
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BROWN,870.L,0135729108624,199,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,0.0,,0.0,1.0,,,,0,2
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BROWN,870.XL,0135729108621,199,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,1.0,,,,0,2
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BROWN,870.2XL,0135729108626,199,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,,,0.0,,0.0,1.0,,,,0,5
20-10-20,REDFORD,102526,SP24,REDFORD - JACKET W/FLAP PKTS & BUTTON FRONT ,BROWN,870.3XL,0135729108625,199,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,,,0,1
20-10-20,ROBB,102271,FA25,ROBB - BUTTON TRENCH JACKET W/ZIP-OUT VEST & BELT,WHISKEY,733.XS,0135729106265,279.99,0.0,1.0,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,0,1
20-10-20,ROBB,102271,FA25,ROBB - BUTTON TRENCH JACKET W/ZIP-OUT VEST & BELT,WHISKEY,733.S,0135729106267,279.99,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,1.0,0.0,0.0,,,0,5
20-10-20,ROBB,102271,FA25,ROBB - BUTTON TRENCH JACKET W/ZIP-OUT VEST & BELT,WHISKEY,733.M,0135729106268,279.99,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,0.0,1,7
20-10-20,ROBB,102271,FA25,ROBB - BUTTON TRENCH JACKET W/ZIP-OUT VEST & BELT,WHISKEY,733.L,0135729106269,279.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,1.0,0.0,0.0,1,6
20-10-20,ROBB,102271,FA25,ROBB - BUTTON TRENCH JACKET W/ZIP-OUT VEST & BELT,WHISKEY,733.XL,0135729106266,279.99,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,1.0,0.0,1.0,1,14
20-10-20,ROBB,102271,FA25,ROBB - BUTTON TRENCH JACKET W/ZIP-OUT VEST & BELT,WHISKEY,733.2XL,0135729106271,279.99,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,,1.0,,,0.0,0.0,,,0,6
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.XS,0135729102326,399.99,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,,,0,12
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.S,0135729102328,399.99,21.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0,41
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.M,0135729102329,399.99,14.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0,34
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.L,0135729102330,399.99,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,12
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.XL,0135729102327,399.99,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0,8
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.2XL,0135729102331,399.99,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,12
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.3XL,0135729105879,399.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,MEDIUM GREY,931.XS,0135729108267,89.99,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,,,,0,3
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,MEDIUM GREY,931.S,0135729108269,89.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0,1
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,MEDIUM GREY,931.XL,0135729108268,89.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0,5
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,MEDIUM GREY,931.2XL,0135729108273,89.99,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,1.0,0.0,0.0,0,8
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,MEDIUM GREY,931.3XL,0135729108272,89.99,0.0,3.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,3
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,STEEL BLUE,460.XS,0135729108260,89.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0,,,,0,4
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,STEEL BLUE,460.S,0135729108262,89.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0,2
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,STEEL BLUE,460.M,0135729108263,89.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,1
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,STEEL BLUE,460.XL,0135729108261,89.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0,4
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,STEEL BLUE,460.2XL,0135729108266,89.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,-1.0,0.0,0.0,0.0,0.0,0.0,1,2
20-10-20,WILL,102505,SP24,WILL - FABRIC JACKET W/LEATHER TRIMS & ZIP FRONT ,STEEL BLUE,460.3XL,0135729108265,89.99,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,,,1.0,,,0,1
20-10-20,ZACK,102019,FA24,ZACK - JACKET W/DETACHABLE BIB & FAUX FUR COLLAR ,BLACK,990XS,0135729103914,199.99,0.0,0.0,0.0,0.0,1.0,,,,,0.0,,0.0,,0.0,0.0,,,,0,1
20-10-20,ZACK,102019,FA24,ZACK - JACKET W/DETACHABLE BIB & FAUX FUR COLLAR ,BLACK,990S,0135729103916,199.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0,2
20-10-20,ZACK,102019,FA24,ZACK - JACKET W/DETACHABLE BIB & FAUX FUR COLLAR ,BLACK,990.3XL,0135729105993,199.99,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0,4
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/BLACK,919.XS.,0135729111135,497,10.0,,,,,,,,,,,,,,,,,,,10
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/BLACK,919.S.,0135729111137,497,19.0,,,,,,,,,,,,,,,,,,,19
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/BLACK,919.M.,0135729111138,497,23.0,,,,,,,,,,,,,,,,,,,23
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/BLACK,919.L.,0135729111139,497,25.0,,,,,,,,,,,,,,,,,,,25
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/BLACK,919.XL.,0135729111136,497,20.0,,,,,,,,,,,,,,,,,,,20
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/BLACK,919.2XL.,0135729111141,497,13.0,,,,,,,,,,,,,,,,,,,13
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/NAVY,911.2XL.,0135729111134,497,15.0,,,,,,,,,,,,,,,,,,,15
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/NAVY,911.L.,0135729111132,497,24.0,,,,,,,,,,,,,,,,,,,24
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/NAVY,911.M.,0135729111131,497,25.0,,,,,,,,,,,,,,,,,,,25
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/NAVY,911.S.,0135729111130,497,16.0,,,,,,,,,,,,,,,,,,,16
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/NAVY,911.XL.,0135729111129,497,18.0,,,,,,,,,,,,,,,,,,,18
20-10-20,BOSTON VARSITY,102795,FA26,BOSTON - LEATHER VARSITY JACKET W/ NYLON SLEEVES,BLACK/NAVY,911.XS.,0135729111128,497,10.0,,,,,,,,,,,,,,,,,,,10
20-10-30,ADRIAN,102662,FA25,ADRIAN - REVERSIBLE BOMBER W/ ZIP FRONT & HOOD,BLACK,990.M.,0135729110097,647,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,32
20-10-30,ADRIAN,102662,FA25,ADRIAN - REVERSIBLE BOMBER W/ ZIP FRONT & HOOD,BLACK,990.L.,0135729110098,647,39.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,61
20-10-30,ADRIAN,102662,FA25,ADRIAN - REVERSIBLE BOMBER W/ ZIP FRONT & HOOD,BLACK,990.XL.,0135729110095,,19.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,39
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK,990.XL,9135729078304,299,,,,0.0,0.0,-1.0,,,,,,,,,,,,,0,-1
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BLUE,914.M.,0135729109468,299,0.0,1.0,,,,,,,,,,,,,0.0,,0.0,0.0,0,1
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BLUE,914.XL.,0135729109466,299,0.0,2.0,,,,,,,,,,,,,,,0.0,0.0,0,2
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BORDEAUX,917.XS.,0135729109472,299,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,,1.0,0.0,0.0,0.0,,,0,2
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BORDEAUX,917.L.,0135729109476,299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,1
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BORDEAUX,917.XL.,0135729109473,299,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,2
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BORDEAUX,917.2XL.,0135729109478,299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,1
20-10-30,AIDEN,100549,FA25,AIDEN - MOTO CROSS BOMBER W/ RACER STRIP ,BLACK/BORDEAUX,917.3XL.,0135729109477,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,0,1
20-10-30,ARCHIE,102522,SP24,ARCHIE - LEATHER RACE JACKET W/ MULTI-COLOR ,MULTI COLOURS,998.M,0135729108403,249.99,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,1.0,0.0,,,0,1
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.XS,9135729097794,449,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,,0,10
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.S,9135729097800,449,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,,0,24
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.M,9135729097817,449,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,4,25
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.L,9135729097824,449,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1,34
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.XL,9135729097831,449,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.0,0.0,1.0,2,16
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.2XL,9135729097848,449,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1,16
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.3XL,0135729104171,449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,8
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,COGNAC,730M,0135729103171,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1,1
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,COGNAC,730L,0135729103172,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,,0,1
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,COGNAC,730XL,0135729103169,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1,1
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,COGNAC,7302XL,0135729103173,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,0,1
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.XS,0135729108704,449,0.0,2.0,1.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,0,3
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.M,0135729108707,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,4
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.L,0135729108708,449,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.2XL,0135729108710,449,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,,,0,3
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,DARK BROWN,890.3XL,0135729108709,449,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,,1.0,1.0,0.0,0,2
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,MEDIUM GREY,931.M,0135729100046,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,1,1
20-10-30,BEN,102634,FA25,BEN - BOMBER W/DETACH. FLEECE BIB & FAUX FUR COL.,BLACK,990.2XL.,0135729109923,349,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,2
20-10-30,BEN,102634,FA25,BEN - BOMBER W/DETACH. FLEECE BIB & FAUX FUR COL.,WHISKEY,733.2XL.,0135729109916,349,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,2
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BLACK,990.S,9135729001111,199,0.0,1.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,,0,1
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BLACK,990.L,9135729001135,199,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0,2
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BLACK,990.XL,9135729001142,199,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0,2
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BLACK,990.2XL,9135729001159,199,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,,0,4
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BROWN,870.S,0135729108608,199,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,0.0,,,,0,1
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BROWN,870.L,0135729108610,199,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0,4
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BROWN,870.XL,0135729108607,199,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,4
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BROWN,870.2XL,0135729108612,199,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,5
20-10-30,BOND,100061,SP24,"BOND - BOMBER W/KNIT COLLAR, SLEEVE PKT. & ZIP FRT",BROWN,870.3XL,0135729108611,199,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0,3
20-10-30,BORYS,102337,FA25,BORYS - SHEARLING BOMBER W/ STAND UP COLLAR,COGNAC,730.S,0135729107142,1299.99,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,7
20-10-30,BORYS,102337,FA25,BORYS - SHEARLING BOMBER W/ STAND UP COLLAR,COGNAC,730.M,0135729107143,1299.99,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,11
20-10-30,BORYS,102337,FA25,BORYS - SHEARLING BOMBER W/ STAND UP COLLAR,COGNAC,730.L,0135729107144,1299.99,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
20-10-30,BORYS,102337,FA25,BORYS - SHEARLING BOMBER W/ STAND UP COLLAR,COGNAC,730.XL,0135729107145,1299.99,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17
20-10-30,BORYS,102337,FA25,BORYS - SHEARLING BOMBER W/ STAND UP COLLAR,COGNAC,730.2XL,0135729107146,1299.99,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,1,9
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.XS,0135729102122,449,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,,,,0,5
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.S,0135729102124,449,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,0.0,,0,13
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.M,0135729102125,449,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,7
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.L,0135729102126,449,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,3
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.XL,0135729102123,449,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BLACK,990.2XL,0135729102127,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0,2
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BORDEAUX,670XS,0135729104094,449,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,0.0,,,1.0,1.0,0.0,,,0,4
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BORDEAUX,670S,0135729104096,449,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0,10
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BORDEAUX,670M,0135729104097,449,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,2,6
